Country Name,Country Code,Series Name,Series Code,1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Argentina,ARG,Income share held by highest 20%,SI.DST.05TH.20, .. , .. , .. , .. , .. , .. , .. , .. , 46.60 , .. , .. , .. , .. , .. , 48.50 , 50.60 , .. , .. , .. , 52.50 , 50.90 , 49.90 , 51.00 , 53.80 , 54.00 , 53.70 , 55.10 , 54.20 , 55.10 , 57.00 , 57.80 , 54.90 , 52.60 , 52.00 , 50.60 , 50.60 , 49.40 , 48.30 , 48.60 , 47.80 , 46.50 , 46.10 , 46.80 , .. , 47.20 , 46.40 , 46.50 , 47.90 , 47.30 , .. 
Argentina,ARG,Income share held by third 20%,SI.DST.03RD.20, .. , .. , .. , .. , .. , .. , .. , .. , 15.40 , .. , .. , .. , .. , .. , 14.60 , 14.10 , .. , .. , .. , 13.30 , 13.90 , 14.30 , 14.00 , 13.30 , 13.10 , 13.20 , 12.70 , 13.10 , 12.80 , 12.30 , 12.20 , 12.70 , 13.60 , 13.70 , 14.20 , 14.20 , 14.50 , 15.00 , 14.90 , 15.00 , 15.40 , 15.60 , 15.20 , .. , 15.20 , 15.40 , 15.40 , 15.00 , 15.10 , .. 
Argentina,ARG,Income share held by highest 10%,SI.DST.10TH.10, .. , .. , .. , .. , .. , .. , .. , .. , 30.20 , .. , .. , .. , .. , .. , 32.20 , 34.30 , .. , .. , .. , 36.60 , 34.30 , 33.20 , 34.40 , 37.00 , 36.90 , 36.40 , 38.10 , 37.00 , 37.70 , 39.50 , 40.50 , 37.70 , 35.20 , 34.90 , 33.70 , 33.70 , 32.40 , 31.20 , 31.70 , 31.00 , 29.70 , 29.40 , 29.90 , .. , 30.40 , 29.70 , 29.80 , 31.00 , 30.30 , .. 
Argentina,ARG,Income share held by lowest 10%,SI.DST.FRST.10, .. , .. , .. , .. , .. , .. , .. , .. , 2.00 , .. , .. , .. , .. , .. , 1.80 , 1.60 , .. , .. , .. , 1.70 , 1.60 , 1.50 , 1.50 , 1.10 , 1.00 , 1.10 , 1.10 , 1.10 , 0.90 , 0.70 , 0.90 , 1.10 , 1.20 , 1.30 , 1.30 , 1.40 , 1.40 , 1.50 , 1.60 , 1.70 , 1.70 , 1.80 , 1.80 , .. , 1.80 , 1.80 , 1.80 , 1.70 , 1.70 , .. 
Argentina,ARG,Income share held by second 20%,SI.DST.02ND.20, .. , .. , .. , .. , .. , .. , .. , .. , 10.20 , .. , .. , .. , .. , .. , 9.90 , 9.30 , .. , .. , .. , 9.10 , 9.20 , 9.30 , 9.00 , 8.40 , 8.20 , 8.20 , 7.80 , 8.00 , 7.60 , 7.10 , 6.90 , 7.60 , 8.10 , 8.40 , 8.70 , 8.70 , 9.10 , 9.40 , 9.40 , 9.60 , 9.90 , 10.00 , 9.80 , .. , 9.80 , 10.00 , 10.00 , 9.50 , 9.50 , .. 
Argentina,ARG,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS, .. , .. , .. , .. , .. , .. , .. , .. , 0.20 , .. , .. , .. , .. , .. , 1.10 , 0.90 , .. , .. , .. , 0.60 , 1.10 , 1.20 , 1.40 , 2.20 , 2.70 , 2.20 , 2.10 , 2.40 , 2.70 , 4.50 , 4.90 , 1.90 , 1.30 , 0.90 , 0.80 , 0.70 , 0.60 , 0.50 , 0.30 , 0.30 , 0.30 , 0.30 , 0.30 , .. , 0.30 , 0.20 , 0.30 , 0.30 , 0.30 , .. 
Argentina,ARG,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP, .. , .. , .. , .. , .. , .. , .. , .. , 1.50 , .. , .. , .. , .. , .. , 2.10 , 2.80 , .. , .. , .. , 4.50 , 5.00 , 5.50 , 5.70 , 8.10 , 9.20 , 8.50 , 9.40 , 9.70 , 11.30 , 14.90 , 21.80 , 12.50 , 9.90 , 8.00 , 6.30 , 5.50 , 5.10 , 4.60 , 3.70 , 2.80 , 2.80 , 2.60 , 2.80 , .. , 2.80 , 2.50 , 3.10 , 3.70 , 4.50 , .. 
Argentina,ARG,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP, .. , .. , .. , .. , .. , .. , .. , .. , 0.30 , .. , .. , .. , .. , .. , 1.20 , 1.20 , .. , .. , .. , 1.10 , 1.80 , 2.10 , 2.10 , 3.60 , 4.10 , 3.60 , 3.70 , 4.00 , 4.80 , 7.50 , 10.50 , 4.70 , 3.50 , 2.60 , 2.10 , 1.70 , 1.60 , 1.40 , 0.90 , 0.70 , 0.80 , 0.70 , 0.70 , .. , 0.70 , 0.60 , 0.80 , 0.90 , 1.00 , .. 
Argentina,ARG,Present value of external debt (current US$),DT.DOD.PVLX.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ," 91,485,984,447.30 "
Argentina,ARG,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS, 10.81 , 10.77 , 10.76 , 10.74 , 10.74 , 23.33 , 25.38 , 32.63 , 38.00 , 36.08 , 37.73 , 19.33 , 21.85 , 13.16 , 8.37 , 6.02 , 9.69 , 13.01 , 16.71 , 20.63 , 23.58 , 13.38 , 9.55 , 21.62 , 21.14 , 24.94 , 21.88 , 19.36 , 18.88 , 13.10 , 10.00 , 13.70 , 15.80 , 26.79 , 23.76 , 15.89 , 14.98 , 14.43 , 12.96 , 18.02 , 18.05 , 24.42 , 22.04 , 33.54 , 22.58 , 24.57 , 24.39 , 23.88 , 16.67 , 17.85 
Argentina,ARG,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD," 188,911,800.00 "," 209,913,600.00 "," 78,361,600.00 "," 292,780,363.00 "," 529,318,129.70 "," 418,467,595.00 ", -   , -   , -   , -   , -   ," 1,173,220,000.00 "," 1,098,430,000.00 "," 2,312,290,000.00 "," 2,740,980,000.00 "," 3,853,415,363.80 "," 3,677,792,717.20 "," 3,099,862,948.70 "," 3,083,195,865.30 "," 2,483,115,001.40 "," 2,313,851,375.00 "," 3,519,667,710.00 "," 4,211,220,402.20 "," 6,130,863,050.90 "," 6,292,570,603.80 "," 5,868,261,813.90 "," 5,442,162,800.70 "," 4,914,919,735.80 "," 5,470,438,316.20 "," 14,376,331,416.70 "," 14,772,334,953.90 "," 15,995,776,074.00 "," 14,584,967,621.20 "," 9,967,870,477.70 "," 478,955,828.00 "," 503,104,192.50 "," 490,375,759.90 "," 3,166,796,444.90 "," 3,110,922,139.60 "," 3,101,306,749.40 "," 3,104,639,592.30 "," 3,110,859,858.50 "," 2,926,644,103.90 "," 2,799,231,196.70 "," 2,715,603,927.60 "," 2,876,808,116.40 "," 30,922,512,047.70 "," 46,924,457,621.20 "," 48,873,710,059.50 "," 48,055,342,739.50 "
Australia,AUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS, 12.80 , 14.13 , 13.13 , 14.26 , 13.50 , 14.00 , 13.61 , 14.29 , 16.41 , 14.89 , 13.52 , 13.57 , 13.56 , 15.22 , 14.97 , 15.46 , 15.95 , 15.12 , 15.11 , 16.03 , 16.66 , 17.54 , 17.97 , 17.87 , 18.89 , 19.13 , 19.56 , 18.31 , 19.41 , 22.17 , 20.74 , 19.07 , 17.17 , 18.23 , 19.87 , 20.20 , 20.16 , 23.01 , 19.80 , 21.44 , 21.50 , 19.99 , 21.10 , 20.07 , 19.27 , 21.23 , 21.87 , 24.15 , 24.01 , 22.08 
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD," 52,042,056,074.77 "," 63,832,158,872.52 "," 88,963,890,935.89 "," 97,304,383,449.41 "," 105,066,179,251.23 "," 110,350,997,935.31 "," 118,495,375,592.15 "," 134,898,330,114.73 "," 149,984,401,114.21 "," 176,891,907,581.56 "," 194,037,294,494.10 "," 177,267,197,005.15 "," 193,519,289,983.70 "," 180,633,581,345.40 "," 182,472,020,145.50 "," 189,487,824,245.63 "," 236,153,958,090.80 "," 299,877,860,109.11 "," 311,433,628,318.58 "," 325,986,971,195.35 "," 325,531,800,353.77 "," 312,138,139,404.16 "," 322,809,408,509.17 "," 368,140,778,140.78 "," 401,311,077,389.99 "," 435,614,337,141.96 "," 399,660,855,999.46 "," 389,389,647,825.54 "," 415,851,284,305.72 "," 379,358,162,498.66 "," 395,580,786,940.14 "," 467,497,961,560.86 "," 614,326,362,213.69 "," 695,328,522,026.76 "," 747,906,558,849.96 "," 854,427,259,166.21 "," 1,055,642,793,196.06 "," 928,626,859,078.19 "," 1,148,610,059,015.24 "," 1,398,405,797,101.45 "," 1,546,892,142,709.84 "," 1,576,380,424,746.08 "," 1,467,545,212,521.80 "," 1,350,615,691,821.28 "," 1,206,535,157,956.03 "," 1,326,516,328,531.56 "," 1,428,288,504,767.07 "," 1,392,227,864,397.08 "," 1,326,901,059,123.21 "," 1,552,667,363,236.06 "
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG, 3.91 , 2.62 , 4.11 , 1.34 , 2.59 , 3.59 , 0.89 , 4.05 , 3.04 , 3.34 , 3.32 ,-2.22 , 4.59 , 5.28 , 3.97 , 2.56 , 5.76 , 3.88 , 3.58 ,-0.38 , 0.43 , 4.05 , 3.98 , 3.89 , 3.86 , 3.91 , 4.61 , 4.96 , 3.90 , 2.04 , 3.99 , 3.11 , 4.22 , 3.15 , 2.74 , 3.78 , 3.57 , 1.87 , 2.21 , 2.39 , 3.90 , 2.58 , 2.58 , 2.15 , 2.73 , 2.28 , 2.88 , 2.17 ,-0.05 , 2.24 
Australia,AUS,Income share held by lowest 20%,SI.DST.FRST.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , 7.70 , .. , .. , .. , 7.50 , .. , .. , .. , 7.30 , .. , .. , .. , .. , .. , 7.60 , .. , .. , .. , .. , .. , 7.40 , .. , 7.40 , 7.70 , .. , .. , .. , 7.20 , .. , 7.30 , .. , .. , .. , 7.40 , .. , 7.40 , .. , 7.30 , .. , .. , .. 
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG, 6.19 , 8.98 , 16.38 , 16.49 , 14.02 , 11.42 , 8.24 , 8.63 , 10.02 , 9.53 , 11.71 , 10.16 , 7.86 , 4.68 , 6.55 , 7.03 , 7.18 , 9.23 , 6.10 , 3.02 , 1.48 , 0.87 , 1.02 , 2.28 , 2.72 , 1.27 , 1.19 , 0.48 , 2.56 , 4.62 , 2.84 , 2.97 , 3.24 , 3.82 , 5.12 , 4.98 , 4.62 , 5.00 , 1.16 , 6.23 , 1.79 ,-0.15 , 1.43 ,-0.59 ,-0.61 , 3.74 , 1.83 , 3.40 , 1.74 , 2.80 
Australia,AUS,Net migration,SM.POP.NETM," 55,760.00 "," 63,870.00 "," 62,406.00 "," 31,122.00 "," 32,600.00 "," 45,424.00 "," 45,998.00 "," 51,702.00 "," 86,522.00 "," 118,568.00 "," 107,599.00 "," 64,184.00 "," 74,485.00 "," 87,895.00 "," 109,074.00 "," 131,625.00 "," 150,553.00 "," 140,156.00 "," 95,996.00 "," 68,867.00 "," 34,149.00 "," 23,422.00 "," 53,636.00 "," 79,727.00 "," 82,770.00 "," 67,260.00 "," 72,084.00 "," 85,011.00 "," 109,375.00 "," 113,907.00 "," 107,886.00 "," 103,907.00 "," 109,226.00 "," 132,109.00 "," 192,139.00 "," 251,231.00 "," 278,516.00 "," 235,881.00 "," 166,833.00 "," 197,748.00 "," 235,719.00 "," 214,564.00 "," 198,120.00 "," 209,466.00 "," 242,184.00 "," 244,875.00 "," 220,307.00 "," 235,860.00 "," 117,929.00 "," 117,929.00 "
Australia,AUS,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY, .. , .. , .. , .. , .. , .. , .. , .. , .. , 1.00 , .. , .. , .. , 1.00 , .. , .. , .. , 0.70 , .. , .. , .. , .. , .. , 0.70 , .. , .. , .. , .. , .. , 0.70 , .. , 1.00 , 0.70 , .. , .. , .. , 0.40 , .. , 0.30 , .. , .. , .. , 0.50 , .. , 0.50 , .. , 0.50 , .. , .. , .. 
Australia,AUS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Australia,AUS,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 , 0.10 
Australia,AUS,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , -   , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 0.20 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Australia,AUS,"School enrollment, secondary (% gross)",SE.SEC.ENRR, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 134.35 , 132.62 , 143.23 , 148.64 , 152.94 , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , 157.17 , 153.01 , 150.31 , 132.77 , 140.65 , 134.45 , .. 
Australia,AUS,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Australia,AUS,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Australia,AUS,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ,-6.12 ,-4.99 ,-3.25 ,-3.17 ,-2.98 ,-4.91 ,-5.07 ,-3.59 ,-2.73 ,-4.45 ,-5.60 ,-3.72 ,-2.11 ,-4.05 ,-6.27 ,-6.72 ,-6.23 ,-6.06 ,-7.51 ,-4.94 ,-5.27 ,-3.89 ,-3.18 ,-4.17 ,-3.26 ,-3.09 ,-4.22 ,-3.41 ,-2.72 ,-2.09 , 0.55 , 2.68 , 3.62 
Australia,AUS,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Australia,AUS,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Australia,AUS,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Australia,AUS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG, 7.49 , 2.01 ,-6.04 , 9.78 , 3.91 , 7.14 , 2.25 , 7.10 , 7.07 ,-4.85 , 2.36 , 0.52 , 7.63 , 15.44 , 3.78 , 10.02 , 8.45 , 1.04 , 4.67 , 11.26 , 9.45 , 7.41 , 9.49 , 4.41 , 9.96 , 10.88 , 4.58 , 1.92 , 9.89 , 8.64 ,-0.49 , 0.50 , 1.33 , 3.46 , 2.99 , 4.16 , 4.02 , 2.42 , 4.71 , 0.85 , 4.61 , 5.31 , 6.08 , 6.85 , 6.40 , 5.50 , 4.11 , 3.90 ,-1.65 ,-8.37 
Australia,AUS,Exports of goods and services (current US$),NE.EXP.GNFS.CD," 6,663,551,401.87 "," 9,019,859,064.70 "," 11,680,176,860.72 "," 13,874,095,316.13 "," 14,185,049,792.01 "," 15,449,644,413.86 "," 16,123,392,736.30 "," 19,275,247,074.86 "," 24,616,155,988.86 "," 26,334,610,472.54 "," 26,231,932,031.34 "," 24,060,832,943.38 "," 26,236,189,096.18 "," 27,497,123,571.37 "," 27,321,628,427.53 "," 29,290,629,962.94 "," 37,674,621,653.09 "," 45,334,256,168.06 "," 47,071,950,750.29 "," 52,249,430,970.88 "," 54,226,716,911.48 "," 54,747,048,903.88 "," 58,015,219,647.18 "," 65,793,733,293.73 "," 75,814,112,291.35 "," 83,327,594,302.71 "," 78,166,587,533.07 "," 71,285,875,422.99 "," 80,697,104,816.93 "," 84,096,812,278.63 "," 82,035,370,447.89 "," 89,138,031,450.20 "," 105,490,823,730.26 "," 126,789,956,397.53 "," 148,587,151,841.87 "," 172,570,464,002.51 "," 212,786,034,019.70 "," 213,710,793,697.54 "," 227,416,541,883.20 "," 299,782,115,744.85 "," 332,571,664,260.67 "," 315,050,784,856.88 "," 309,598,824,933.44 "," 271,042,516,016.31 "," 232,526,568,641.72 "," 281,635,115,770.42 "," 312,415,316,642.12 "," 336,244,457,159.21 "," 318,566,161,683.87 "," 342,753,936,860.96 "
Australia,AUS,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS, 0.85 , 3.13 ,-0.06 ,-0.45 , 0.14 ,-0.63 ,-0.96 ,-1.05 , 0.53 ,-1.83 ,-3.29 ,-2.03 ,-1.43 ,-2.04 ,-3.06 ,-1.60 ,-0.66 ,-1.83 ,-1.92 ,-0.13 , 0.27 ,-0.32 ,-0.51 ,-1.96 ,-0.45 , 0.27 ,-0.88 ,-2.44 ,-2.16 , 0.09 , 0.00 ,-2.09 ,-2.69 ,-2.71 ,-1.85 ,-1.64 ,-2.55 , 0.28 ,-0.92 , 1.03 ,-0.17 ,-1.30 ,-0.28 ,-1.49 ,-2.28 , 0.51 , 0.36 , 2.48 , 3.78 , 4.28 
Australia,AUS,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Australia,AUS,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Australia,AUS,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Australia,AUS,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Australia,AUS,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Australia,AUS,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ,"-5,000,323,944.06 ","-7,824,698,719.20 ","-3,782,555,745.94 ","-1,106,562,011.24 ","-2,767,984,260.37 ","-2,630,684,042.12 ","-9,222,498,128.51 "," 441,654,791.35 ","-2,007,441,432.30 ","-2,932,190,620.72 ","-1,898,249,310.44 ","-10,797,958,704.97 "," 2,663,165,109.34 ","-7,681,971,734.89 "," 9,612,586,773.25 ","-33,123,390,586.61 ","-7,620,252,751.32 ","-6,470,053,660.88 ","-30,020,094,088.54 ","-13,272,117,217.36 ","-17,218,512,630.09 ","-17,142,068,311.18 ","-57,304,251,200.41 ","-51,785,739,222.19 ","-55,235,185,682.77 ","-40,637,704,363.76 ","-38,633,221,206.36 ","-46,077,390,957.78 ","-38,193,755,825.27 ","-61,049,540,324.43 ","-29,611,086,901.85 ","-6,411,950,397.89 ","-16,000,207,063.97 "
Australia,AUS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS, 2.03 , 0.21 , 1.49 , 0.46 , 1.00 , 1.03 , 1.42 , 1.10 , 1.24 , 1.33 , 1.18 , 1.69 , 0.22 , 1.16 , 2.94 , 2.74 , 3.59 , 2.68 , 2.72 , 0.80 , 1.52 , 1.70 , 1.38 , 3.60 , 1.14 , 1.86 , 1.90 , 0.57 , 3.58 , 2.83 , 3.71 , 1.92 , 6.98 ,-3.61 , 4.08 , 5.20 , 4.28 , 3.09 , 3.07 , 4.69 , 3.72 , 3.46 , 4.31 , 3.47 , 3.56 , 3.63 , 4.29 , 2.81 , 1.41 , 1.88 
Australia,AUS,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. 
Australia,AUS,Income share held by fourth 20%,SI.DST.04TH.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , 23.40 , .. , .. , .. , 23.10 , .. , .. , .. , 23.20 , .. , .. , .. , .. , .. , 22.90 , .. , .. , .. , .. , .. , 23.10 , .. , 23.10 , 22.80 , .. , .. , .. , 22.50 , .. , 22.70 , .. , .. , .. , 22.10 , .. , 22.90 , .. , 22.40 , .. , .. , .. 
Australia,AUS,Income share held by highest 20%,SI.DST.05TH.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , 39.20 , .. , .. , .. , 40.20 , .. , .. , .. , 40.60 , .. , .. , .. , .. , .. , 40.40 , .. , .. , .. , .. , .. , 40.90 , .. , 40.90 , 40.90 , .. , .. , .. , 42.70 , .. , 42.00 , .. , .. , .. , 42.10 , .. , 41.10 , .. , 41.80 , .. , .. , .. 
Australia,AUS,Income share held by third 20%,SI.DST.03RD.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , 16.90 , .. , .. , .. , 16.60 , .. , .. , .. , 16.60 , .. , .. , .. , .. , .. , 16.70 , .. , .. , .. , .. , .. , 16.50 , .. , 16.50 , 16.40 , .. , .. , .. , 15.90 , .. , 16.10 , .. , .. , .. , 16.10 , .. , 16.40 , .. , 16.40 , .. , .. , .. 
Australia,AUS,Income share held by highest 10%,SI.DST.10TH.10, .. , .. , .. , .. , .. , .. , .. , .. , .. , 23.30 , .. , .. , .. , 24.30 , .. , .. , .. , 24.70 , .. , .. , .. , .. , .. , 24.60 , .. , .. , .. , .. , .. , 25.10 , .. , 25.10 , 25.30 , .. , .. , .. , 27.40 , .. , 26.50 , .. , .. , .. , 27.00 , .. , 25.80 , .. , 26.60 , .. , .. , .. 
Australia,AUS,Income share held by lowest 10%,SI.DST.FRST.10, .. , .. , .. , .. , .. , .. , .. , .. , .. , 2.80 , .. , .. , .. , 2.70 , .. , .. , .. , 2.60 , .. , .. , .. , .. , .. , 2.90 , .. , .. , .. , .. , .. , 2.70 , .. , 2.70 , 3.00 , .. , .. , .. , 2.80 , .. , 2.70 , .. , .. , .. , 2.80 , .. , 2.80 , .. , 2.70 , .. , .. , .. 
Australia,AUS,Income share held by second 20%,SI.DST.02ND.20, .. , .. , .. , .. , .. , .. , .. , .. , .. , 12.90 , .. , .. , .. , 12.60 , .. , .. , .. , 12.40 , .. , .. , .. , .. , .. , 12.50 , .. , .. , .. , .. , .. , 12.10 , .. , 12.10 , 12.20 , .. , .. , .. , 11.60 , .. , 11.80 , .. , .. , .. , 12.20 , .. , 12.20 , .. , 12.20 , .. , .. , .. 
Australia,AUS,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS, .. , .. , .. , .. , .. , .. , .. , .. , .. , 0.50 , .. , .. , .. , 0.60 , .. , .. , .. , 0.50 , .. , .. , .. , .. , .. , 0.60 , .. , .. , .. , .. , .. , 0.60 , .. , 0.80 , 0.40 , .. , .. , .. , 0.30 , .. , 0.30 , .. , .. , .. , 0.40 , .. , 0.30 , .. , 0.40 , .. , .. , .. 
